,uid,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,QUANTITY,ORGINAL,CARDINAL
2050,26750d47-8e00-527c-ae47-0865ac899757,15,1,0,5,8,0,0,0,0,0,0,5,0,0,6,0,0,13
2051,6cc2f5d0-73ff-5594-aa59-54002383d7e5,3,0,1,28,4,0,0,0,1,0,0,14,0,0,1,0,0,7
2052,b9f45d3d-f873-5e1e-a683-d1f8b5a25c95,16,8,2,39,77,6,4,0,0,0,0,23,0,1,5,0,0,13
2053,5e7a6a55-cae2-5b82-bce7-c154fa7d5872,8,0,0,19,2,0,0,0,0,0,0,7,0,0,2,0,0,5
2054,a98413e6-fcc0-5031-8d8f-4895aa6fcf36,8,4,1,11,3,1,0,0,0,0,0,7,0,0,4,0,0,3
2055,c1fcea4c-e469-5455-950f-5c6bdbf710e0,36,3,1,12,11,1,0,1,0,0,0,16,14,1,0,5,0,13
2056,4e064c7f-48eb-52d7-a227-eee28c3eee81,33,0,2,21,13,0,1,2,0,0,0,33,3,2,0,0,0,20
2057,91522cfd-a396-5f1a-a72c-e29c3561c218,11,0,3,37,8,0,0,0,2,0,0,13,0,4,2,0,0,4
2058,4c2ade7b-57e9-50ff-913d-56a272a30c14,4,0,1,12,0,0,0,0,0,0,0,2,0,1,0,0,0,2
2059,a906ca98-dfa7-5d97-a851-2a45755df2e0,11,1,4,10,19,0,0,0,5,1,0,15,2,0,2,0,0,4
2060,e6c936be-21e6-5a1b-9633-8a81b019de20,19,0,0,2,8,1,0,0,3,0,0,10,0,0,0,0,0,2
2061,803a9b0e-62a3-5347-9851-c2905884395e,12,0,1,52,4,0,0,1,0,0,0,9,0,0,2,0,0,1
2062,2ea9234f-b516-5d49-a704-5e3d1ef55230,7,2,0,9,5,0,0,0,0,0,0,4,0,0,0,0,0,0
2063,a949e55e-09a6-50fc-a8ba-4c9afb6d6abe,19,1,7,19,33,0,5,3,5,0,0,32,6,1,3,1,0,6
2064,1b4b5e89-c50c-50a8-a74f-e4b1efc45a0c,1,0,0,10,6,0,0,0,0,0,0,10,5,0,1,0,0,7
2065,84c7814c-0009-5d77-9de6-cc15d1f5deb4,51,9,3,32,33,4,3,1,1,0,0,33,3,0,5,0,0,18
2066,ec186503-9104-5b62-abc7-77c8e3505432,22,2,2,15,5,0,0,0,3,0,0,13,0,0,0,0,0,6
2067,ae8a4c3f-a726-5b54-9767-05a257e34146,4,1,0,28,29,0,0,1,5,0,0,10,1,1,0,2,0,18
2068,f07fd61b-b2b1-5c0d-974a-f1ce7753f400,5,1,0,3,0,2,1,0,0,0,0,7,2,0,0,2,0,5
2069,f37c0b65-938e-5c95-ab37-11da994e6200,6,67,10,63,60,30,0,18,0,0,0,133,0,4,133,0,0,277
2070,f9da6edb-c5f6-5942-b23d-013e49bc2861,5,0,0,13,4,0,4,0,2,0,0,3,0,2,1,0,0,0
2071,c85a46b0-faf9-5585-8f44-d1ccf43c77f3,4,0,3,16,4,1,0,0,0,0,0,4,0,0,1,0,0,3
2072,0346d978-c743-5445-985e-0c7c8ab44a0e,9,0,6,8,5,1,0,0,0,0,0,10,1,0,7,0,0,2
2073,7272c719-f23e-5a9b-829b-e91bd2292ef8,3,0,1,9,9,3,0,0,1,0,0,7,1,1,6,0,0,5
2074,a3a42a0d-55cf-5efb-b3cd-f4e2e6bd10dd,41,2,2,32,10,0,1,1,10,0,0,30,1,0,3,1,0,8
2075,24ef68d0-cfc8-573d-9101-a815329e49e8,24,0,1,22,3,1,0,0,2,2,0,8,0,0,2,0,0,11
2076,453a9337-70b0-57ea-8969-7731c1519b85,2,0,2,14,9,1,0,0,0,0,0,5,0,0,1,1,0,2
2077,b1065eac-5952-52d3-b714-682cf5ea24e9,15,3,0,4,7,0,1,0,0,0,0,8,1,0,0,0,0,0
2078,b2214cec-431e-5730-980b-0ad925f7a570,27,1,1,10,8,0,0,2,2,0,0,18,1,0,0,0,0,3
2079,b9d93ba1-e853-56e9-90dd-b95446dfa5e5,25,0,2,30,7,1,1,1,0,0,0,12,8,0,2,0,0,7
2080,dfc0ecf7-b71d-5e64-9e8d-2c981a3a6600,0,2,0,16,10,2,2,0,4,2,0,6,1,1,10,0,0,1
2081,4183df50-aa36-50aa-a4c1-aef5e758718a,10,0,0,15,16,1,0,0,0,0,0,6,0,0,0,0,0,11
2082,4f165a95-a4de-5a98-97df-d70421364596,6,0,1,9,5,1,1,0,0,0,0,7,5,0,0,0,0,4
2083,2029f4b4-ff66-5226-8b0c-df0ce72dbb7e,4,3,0,5,11,2,0,0,0,0,2,5,5,0,0,1,0,7
2084,9a12965e-f423-5551-9d7f-c23ea2c376d5,2,0,0,3,9,1,0,0,0,0,0,2,0,0,0,0,0,2
2085,c8bd3737-578a-592b-8922-ccf82191a84b,23,3,0,7,11,0,0,0,0,0,0,7,0,0,0,0,0,2
2086,30f5acd0-29d4-5544-9658-c5cc7ce05ef2,3,0,0,4,2,0,0,0,0,0,0,4,3,0,0,0,0,4
2087,00177425-d2cb-5b9f-999c-9949b935779d,5,3,0,25,6,10,0,0,2,0,0,12,2,21,20,0,0,3
2088,02ce95c1-c8de-5efd-ada7-be4662b827e9,3,0,0,11,3,0,1,0,0,0,0,3,0,2,1,0,0,5
2089,53838bdc-a2ec-5f4d-b19c-6e06cc2ed3c8,23,2,0,24,4,0,1,1,17,0,0,28,0,0,0,0,0,8
2090,f4b85e97-d8cc-5a94-932e-99642afd35ac,17,21,0,18,21,4,0,1,1,0,0,6,1,0,0,0,0,7
2091,bc89de2f-ae36-559a-a4c7-50d846859bde,3,0,0,28,2,1,0,0,0,1,0,22,0,0,0,0,0,11
2092,c6f5af50-b7df-5957-abc8-d926f886fe9e,25,3,1,104,17,2,13,0,7,4,1,81,1,1,91,0,0,18
2093,a7cb598a-5737-519b-9671-3c7102d692d6,2,1,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2094,8c819c37-5612-56fa-a600-c84d57ab6c7c,16,6,0,15,10,0,0,4,0,0,0,11,1,0,2,0,0,6
2095,5fa1b7a0-5822-5580-8285-64935449df5b,27,5,0,17,21,2,1,1,0,0,0,20,1,0,0,2,0,15
2096,37ca4b75-580f-53ab-985c-b509fdd9a97d,0,0,0,11,1,0,0,0,0,0,0,6,1,2,10,0,0,2
2097,d83a56d4-1dc7-50f3-9c00-c94d7545447b,3,1,0,13,2,0,1,0,0,0,0,8,0,6,1,0,0,4
2098,f83ebcca-cf4d-5161-8d4f-bea55fed15b4,15,0,4,42,50,1,1,1,0,0,0,19,0,1,7,0,0,11
2099,065484a3-8f6f-58cf-94c9-056ff9d7a9e4,4,3,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,1
2100,cb8a4227-8b38-52db-a33e-1431145aadae,5,0,2,17,9,1,0,0,0,0,0,3,4,0,0,0,0,2
2101,fe105f9c-bf4d-56c3-8fb0-6d4e170e2eef,0,0,0,4,9,0,0,0,0,0,0,6,1,0,0,0,0,6
2102,0f99b6d7-23d1-59a7-9514-b20592fd06da,3,0,0,8,2,0,0,0,1,0,0,15,0,0,0,0,0,3
2103,0dde7513-eb95-58e4-9f53-b0b82d2b7d6c,5,1,0,8,7,0,0,0,0,0,0,7,0,0,2,1,0,2
2104,842b4ce1-1079-5f46-a60c-165ba60dd38d,3,0,1,18,10,0,1,0,0,0,0,10,0,1,0,0,0,11
2105,85f126b3-1b3c-50b4-bb42-f78749cba14e,19,2,2,4,9,0,0,0,0,0,0,8,3,0,0,0,0,2
2106,908e5069-b6ad-5201-9eb2-50a1a109b2db,3,1,0,7,8,0,0,0,0,0,0,10,0,0,1,0,0,3
2107,767082c0-d5b7-5bac-931e-440ab9c6610c,1,0,0,12,3,0,0,0,0,0,0,4,1,0,1,0,0,7
2108,94ae9776-ecf4-52ec-9db1-0ced85a33ea3,1,0,0,24,3,1,2,0,0,0,0,9,0,0,0,0,0,6
2109,ae3a2393-799e-590c-becc-efd45e0d8d78,20,12,1,17,5,0,2,0,0,0,0,23,0,0,0,0,0,15
2110,f925bcb6-cac7-59c8-ad2b-a3a3a4f7f414,5,6,1,32,5,0,0,0,3,0,0,5,0,0,1,0,0,17
2111,ae098b00-70b5-5ebe-a810-ab9d85576128,27,12,2,23,29,5,0,4,0,0,0,32,4,6,0,3,0,24
2112,21151cc5-6696-50e8-98c0-ff71ce9b3767,13,1,0,42,8,1,0,1,0,0,0,32,3,0,0,0,0,16
2113,d68f23a4-e27f-543d-bfda-df5d7ec687e4,3,0,0,4,4,0,0,0,1,0,0,3,0,1,0,0,0,0
2114,f3150bc6-f155-5a8e-8221-c9ab0418f47d,12,5,0,6,8,0,0,0,0,0,0,15,2,0,0,0,0,13
2115,1c78bd97-8003-5757-a59a-d9a05c92c033,68,9,2,25,35,2,1,0,32,0,0,67,1,0,3,0,0,18
2116,d5d564ae-752a-5057-a9c8-fddd06a5c509,24,0,1,10,19,10,1,0,0,0,0,19,12,2,0,4,0,11
2117,0cf55a19-dad7-5fca-84a0-b1d7da9740b6,2,1,2,9,5,1,3,0,0,2,0,5,1,1,0,0,0,29
2118,cea91fb1-3203-5c28-9411-1156e816c4f2,17,8,0,50,14,3,8,0,2,0,0,47,2,22,2,0,0,81
2119,25e84293-f879-578b-9082-78a131921356,47,5,2,37,10,2,3,0,0,0,0,38,5,0,7,0,0,28
2120,ae878dc1-6b63-582e-a309-10820eed4dd4,0,0,0,6,9,0,0,0,0,0,0,7,3,0,2,0,0,6
2121,f346d4a4-f454-548e-86fb-e69e2350f02b,3,3,2,66,11,0,2,0,1,0,0,15,2,1,0,0,0,8
2122,0b33676a-2bcf-5541-ae2f-fe2327d655c4,34,1,0,29,24,1,3,1,1,0,0,12,3,0,1,2,0,13
2123,a5354672-a5ff-5711-a9d4-45d3eb851737,46,14,2,16,43,4,0,0,1,1,0,15,0,2,1,1,0,11
2124,9d45649d-1bb9-534a-a6d7-52756b161625,0,0,0,10,2,0,0,0,0,0,0,4,0,3,6,0,0,4
2125,797ed7ad-379c-5976-91e8-3d7e105565fb,37,1,0,36,8,3,0,0,6,0,0,5,4,0,1,0,0,7
2126,ac4b3a36-f397-50da-96e2-2f9fd0cfbaf0,5,5,0,9,6,0,0,0,0,0,0,5,0,0,1,0,0,4
2127,95132eb0-22d8-5e1b-8f0a-52f35bae0177,40,0,0,34,2,0,0,2,0,0,0,13,2,0,0,1,0,6
2128,ef81e573-9b89-5415-9a7b-422b1043f42f,1,0,0,7,4,0,0,0,0,0,0,8,1,4,1,0,0,3
2129,14e0705e-7420-51d0-a622-5b194310f548,4,3,0,49,10,2,17,0,0,0,0,3,0,0,0,0,0,15
2130,658ff7f5-8193-5611-8011-bcf6f3bc9798,16,2,9,26,24,5,1,1,0,0,0,26,18,0,6,0,0,20
2131,9ca808e5-018e-5b9d-ac11-fd5b1e5713cd,38,1,5,7,16,1,0,0,5,0,0,16,10,2,2,1,0,14
2132,72ab1a5d-ad02-534b-b3dd-a8605343cb77,57,8,6,40,23,3,1,1,0,0,0,34,10,0,2,2,0,28
2133,f074c13b-5b58-571a-a183-bb15f4d13242,12,0,5,27,17,3,1,0,0,0,0,13,0,0,0,4,0,10
2134,2696236f-d0cd-51bc-a226-ac6b9af1d2cb,10,0,0,18,4,5,0,0,0,0,0,5,0,2,1,0,0,2
2135,94b03515-1f58-5bce-973e-69c0f8b590ec,24,4,7,37,12,2,1,1,0,0,0,30,5,1,2,3,0,23
2136,a8d1c69b-49b7-5242-8b4e-99f249101048,95,16,3,136,64,14,20,1,1,0,0,117,11,33,17,2,0,114
2137,694fe219-2562-5976-96ba-24b7706e86c1,1,0,0,8,4,0,1,0,1,0,0,3,3,0,0,0,0,2
2138,08a05401-e7d3-583d-9c67-729c2959336e,8,0,0,12,6,0,0,0,0,0,0,5,1,3,4,0,0,7
2139,9b37dd62-7957-520d-bd3e-51d635468781,1,0,0,31,13,9,0,0,0,0,0,9,0,0,0,0,0,6
2140,0fd42896-e27a-5d1b-98b9-86c56e387d72,15,1,2,59,21,1,12,1,2,1,0,21,0,3,2,0,0,16
2141,cfb68826-80a1-57cf-a0bf-ad00a2d4dbf3,0,0,0,5,1,0,0,0,0,0,0,5,3,0,7,0,0,7
2142,67cdb4f9-7648-5068-997b-bcc24ce50e63,14,13,0,12,13,3,0,0,3,1,0,5,0,0,0,0,0,4
2143,cf90fdbb-9cad-540e-af79-76f1d7eedbf3,8,5,0,18,1,0,0,0,1,0,0,3,0,0,0,0,0,4
2144,0a1a5554-53ca-5f76-a680-f6908ff52b91,12,8,1,10,6,0,0,1,1,0,0,18,0,0,0,0,0,1
2145,31fecf4c-153c-5501-b911-4ae0de4dd8f3,5,2,1,24,1,0,1,0,2,0,0,2,0,1,0,0,0,4
2146,0ca1ec3c-2560-5d82-9a5e-58ef37e8c958,4,0,0,6,4,0,0,0,0,0,0,11,1,0,0,0,0,6
2147,02f44279-b8c4-5465-9c84-21ec89b0d453,7,1,0,5,3,0,0,0,1,0,0,2,2,0,0,0,0,1
2148,2f6e19ae-f975-52e4-93f5-3a74224bd062,13,6,0,25,2,0,2,0,0,1,0,14,1,2,0,8,0,12
2149,d993e743-1222-5166-8cf2-82d16ea4c5d3,10,0,1,11,21,1,0,0,0,0,0,7,0,1,0,0,0,12
2150,00380944-f350-5c73-b63e-ef65463a930a,2,1,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,4
2151,edda4846-80a5-5c14-bdcf-50bb48ffd95b,7,17,0,3,9,2,0,0,0,0,0,10,2,1,2,1,0,2
2152,574f4e53-256f-57c7-9d8d-faff4ff42d24,15,0,0,16,5,1,0,0,5,0,0,7,0,0,3,0,0,4
2153,c4ce93c6-c624-5ccb-9068-ce750abdc3ab,28,1,0,6,4,0,0,0,0,0,0,6,1,0,0,0,0,5
2154,adf6ee8d-6b60-5f2f-8bef-4389cbc5f103,3,0,0,13,8,1,0,0,2,0,0,7,2,0,1,0,0,7
2155,98c12bef-fb44-5892-a9ac-3a5b24e38bd7,0,0,0,6,1,1,2,0,1,0,0,4,0,0,2,0,0,0
2156,cf9dd789-fbad-5072-9751-8fa70c79df16,9,2,0,8,4,0,0,0,0,0,0,6,2,0,0,0,0,4
2157,78370ed9-0403-5ef2-a906-1f7f68cfe0a0,3,0,1,1,8,0,0,0,0,0,0,4,0,0,0,0,0,1
2158,a44b868e-4b8e-562b-b4ae-781d346a85a1,3,0,2,5,0,0,0,0,0,0,0,4,0,0,0,0,0,2
2159,1a9f705a-4cd3-5290-b76c-32d3238e8dc1,7,2,0,17,3,1,2,0,1,0,0,2,0,0,0,0,0,0
2160,2f12e3c5-ce67-54ad-996f-7b301b574d7a,12,1,0,12,0,0,0,0,0,0,0,5,1,0,0,0,0,6
2161,18d04bf6-31c8-53c1-8969-5b850992c69c,12,0,0,11,12,0,1,0,0,0,0,13,1,0,7,0,0,7
2162,62f84c61-a9ed-52e8-96fc-21660dd38428,8,4,1,6,2,0,2,0,0,0,0,8,0,0,0,0,0,1
2163,f75c6f26-9301-5796-841d-9395395ff4ac,22,1,4,27,9,0,0,0,0,0,0,22,1,0,0,5,0,15
2164,1dfa8cb2-9fac-5b5d-bba9-a26fbf74b111,4,1,0,22,2,0,0,0,0,30,0,7,0,1,0,0,0,15
2165,99a75d1f-bc6e-5bfa-8a42-84bfaedb59c5,2,0,0,9,4,0,0,0,0,0,0,5,0,0,0,0,0,9
2166,2d261bc1-ed22-55b0-a79b-5fa5a9eeda1c,8,0,0,15,6,0,0,1,2,0,0,7,2,0,0,0,0,3
2167,7076fece-8918-57b9-9f96-c2255d5b73a8,22,0,2,33,6,3,0,1,0,0,0,11,0,0,0,0,0,9
2168,5fc3d9f7-c428-5fb7-a7d8-788daf49ce0a,1,0,0,9,4,0,0,0,0,0,0,6,0,0,2,0,0,0
2169,84476c20-2cfa-50fa-88a3-e8f3c59a1968,10,0,0,50,5,0,1,0,0,0,0,42,0,5,10,0,0,7
2170,7d7a27d2-fa23-5104-b95f-fd2022d48ba9,6,0,0,11,5,0,0,1,1,0,0,5,1,0,0,0,0,7
2171,129a0c1f-b54d-54c9-8d26-93bf7c2202e1,26,3,0,39,7,1,1,0,3,0,0,19,1,2,6,1,0,18
2172,f0713c37-e6a9-51f4-bb0e-8908dbd06699,4,0,0,7,3,2,3,0,0,1,0,3,0,0,2,0,0,5
2173,2c02b371-faaa-50ca-9881-4f1fa46c2306,25,0,0,36,23,1,3,0,12,2,0,16,3,1,0,0,0,5
2174,48c47dcc-9766-5560-8ddd-aeabd7518957,3,2,0,1,9,0,0,0,0,0,0,5,0,0,3,0,0,3
2175,dc39acee-5744-5418-aa27-8aab682473a6,16,2,2,10,13,0,0,0,0,0,0,6,1,0,1,0,0,4
2176,e9ea4262-c602-5655-bfc3-d94e3a540a08,6,1,0,18,2,0,0,0,0,0,0,2,0,0,0,0,0,1
2177,0fafd1f4-55ab-57cd-a708-094fcbcb3628,3,0,0,8,9,0,0,0,0,0,0,9,0,1,0,0,0,7
2178,ffb1c2d6-dabb-5359-a7e5-fdba21b68a2e,6,1,1,22,0,0,0,0,1,0,0,5,1,0,0,0,0,6
2179,96b767bb-ad57-5dda-a475-ad4f31766f3e,18,24,1,19,22,2,3,1,1,0,0,12,1,1,0,0,0,6
2180,55c5789b-5294-55a1-a284-8408943c5d9a,30,6,0,19,11,0,0,0,1,0,0,15,0,0,0,0,0,7
2181,9069385c-a7ac-5604-b3bc-4ae65e565cdf,38,12,1,16,15,0,0,1,14,0,0,28,2,0,0,0,0,4
2182,9ffee375-72e3-5525-abf0-10d14e3d760b,6,5,0,5,8,0,0,1,0,0,0,6,2,0,0,2,0,6
2183,117c09e0-8117-59ad-83d7-8f6227e2ed0d,2,8,0,4,3,0,0,0,0,1,0,2,0,10,0,0,0,4
2184,b3686ade-ad8d-5335-b829-8abb34df2776,10,1,0,19,23,2,1,0,0,0,0,9,0,0,4,3,0,35
2185,d2ada8dd-f4cd-569e-b9c9-778dcad07b24,9,0,0,9,21,1,0,0,1,0,0,9,2,0,2,0,0,0
2186,edfc181b-778c-5b31-aa92-c6f08a901d20,1,1,0,10,3,0,0,0,1,0,0,3,0,5,0,0,0,5
2187,d584a379-afe1-5c8e-ad6d-610ec05f488a,25,13,1,14,17,0,0,0,0,0,1,22,10,0,18,0,0,5
2188,c5ca4836-df90-51c5-9dcf-8d39cb21f0f6,15,5,0,12,5,0,1,0,0,0,0,18,1,0,0,0,0,1
2189,9aac0953-fef0-5934-a121-efac552ddbb2,4,1,0,23,16,1,0,1,0,0,0,9,0,0,0,0,0,17
2190,691adc76-df5a-5bbb-9390-43a0d9ca0d47,18,16,0,9,9,1,1,1,5,0,3,6,0,0,0,0,0,3
2191,2dc5c186-0a40-5506-8fe8-0051a77f961d,13,0,6,15,12,2,0,1,0,0,0,15,5,0,0,0,0,18
2192,1e5065c4-18d6-5ff0-90bd-7d54aba0a22a,41,1,1,12,26,3,0,0,1,0,0,17,3,0,0,0,0,9
2193,2b85beea-792a-551b-bc61-aaf55b63fa8e,4,6,0,4,8,2,0,0,0,0,0,15,0,0,3,0,0,2
2194,59d51e2b-a4c3-56c2-bd23-9033fefcbcd5,5,2,0,8,11,1,0,0,0,0,0,9,0,0,1,0,0,6
2195,a4616f08-867e-5c6f-8f97-7297179c4598,3,0,1,4,1,0,0,2,1,0,0,9,0,0,2,0,0,13
2196,c07f7894-103d-5a94-b4ea-b98fb88c5d7e,13,0,0,13,4,0,0,0,0,0,0,34,4,8,11,0,0,23
2197,7437fb16-4787-5768-b76e-a1200e764f37,47,7,2,31,28,2,0,1,1,1,0,20,2,0,0,0,0,15
2198,19b06c61-5ce2-5acb-baa9-954ce27f6629,33,2,0,88,29,9,2,0,0,0,0,49,0,0,39,0,0,12
2199,91f7856e-99f8-5586-aace-0adfb5f7d4b9,5,2,1,11,22,12,0,0,1,0,0,9,1,5,0,0,0,8
2200,37802dff-6e20-5cc2-83ef-a8f5a8825828,39,6,1,5,9,0,0,0,0,0,0,5,1,0,0,0,0,6
2201,5e6e1cf9-f772-5ed9-a6a2-f364ecf6a149,7,0,2,9,3,10,0,0,0,0,0,16,0,0,1,0,0,14
2202,83bf522e-b2ca-5aba-9858-7d71f97d4052,5,3,0,22,2,1,1,0,0,0,0,18,3,0,0,1,0,7
2203,850a0fc5-5ca0-5650-9ff0-f3e19ea4c22f,32,3,0,16,4,1,2,1,5,0,0,5,0,0,5,1,0,5
2204,a12c4349-a12f-5d8c-9931-276331f982e4,9,1,0,26,7,2,2,0,0,0,0,10,0,2,4,0,0,1
2205,94f908a3-79c5-507e-875f-661df3b82811,4,0,0,20,3,0,0,0,0,0,0,8,2,1,3,0,0,2
2206,ceb1ce51-ce01-5442-a7d5-91361fedf401,2,0,0,19,7,2,0,0,0,0,0,16,0,3,4,0,0,13
2207,9b9da64b-f34f-51b5-893b-33bdd5a9a6eb,15,9,2,14,17,3,0,0,0,0,0,9,0,0,8,0,0,5
2208,5349e72f-e818-52d5-b4bf-0ef9d3422e38,60,5,3,15,6,2,0,0,15,0,0,23,0,0,0,0,0,4
2209,db605ed2-895f-5894-87bd-6928fb2a5f50,4,5,0,8,24,1,2,0,1,0,0,14,0,12,13,0,0,8
2210,4fcf73fc-3658-5b45-a03e-5b6f1abe99ae,11,3,0,56,7,3,6,0,3,15,0,17,2,8,7,0,0,29
2211,b31391fc-7f66-5608-abee-cd620230d2cd,8,0,0,37,0,0,0,0,0,0,0,30,0,6,40,0,0,18
2212,d2244794-e04b-52c3-9efd-c2f89e008c39,6,0,0,9,6,0,0,0,0,0,0,6,0,0,1,1,0,5
2213,43a2764e-65b0-5d26-bc40-c560328e694a,23,1,0,20,10,0,1,1,0,0,0,13,0,1,3,0,0,5
2214,efa5c8f8-5547-5d17-98d4-66b2e12d7d57,17,0,0,17,11,0,0,0,0,0,0,15,0,0,0,0,0,14
2215,0d967c4e-8fea-5710-be19-3e176be4d248,1,0,0,13,1,0,0,0,0,1,0,10,0,0,1,0,0,2
2216,67f29bbf-e3fa-51f4-b44c-da258bcd23d5,8,0,0,6,0,0,0,0,1,0,0,5,0,0,8,0,0,1
2217,8ac7d304-a46e-525f-a7d8-572b0257e88e,5,0,0,10,9,0,0,0,1,0,0,9,0,6,1,1,0,1
2218,7bc5eff4-c81c-5696-bb6b-f1046439bad3,3,1,0,14,1,0,0,0,0,0,0,2,0,0,2,0,0,4
2219,01606e24-e9e9-5cc5-b6ad-404032f99e2a,78,0,1,22,25,0,1,6,0,1,0,28,6,0,0,0,0,91
2220,440b5107-e2fd-5ad5-866d-35516ce4c146,8,3,0,15,27,0,2,0,0,0,0,18,0,1,0,0,0,5
2221,f8365be0-10d5-5e94-9068-62cb0b3d9ec7,6,6,1,8,2,0,5,0,1,0,0,3,0,0,0,0,0,0
2222,5f2ef8be-e5eb-59c9-9f7f-bb28fd3cd7de,292,14,147,533,307,41,13,12,33,0,3,274,312,3,57,4,0,603
2223,0f6bef87-4501-5f3c-8642-b65b21187f75,2,1,0,18,3,0,0,0,0,0,0,4,0,0,1,0,0,4
2224,6ff2d126-6c13-59fb-afdb-50e47000ea7b,13,1,2,4,3,8,0,0,0,0,0,6,0,0,0,0,0,19
2225,cb0e0639-db84-5c8e-b38f-d80a5de143e4,1,0,1,9,1,0,0,0,0,0,0,3,0,0,0,0,0,3
2226,2e658e70-6b39-5174-a27e-b4f4e9f51eee,3,0,2,8,3,1,0,0,0,0,0,7,0,0,1,1,0,1
2227,12dbc7e0-73b6-5d65-9ec3-c11e11bcb711,43,30,4,24,18,2,0,3,0,0,1,41,3,2,0,2,0,24
2228,5a27eb37-4f0e-543d-a085-742f67425cba,0,0,0,6,3,0,0,0,0,0,0,5,0,2,6,0,0,0
2229,3dd09f68-5cb2-5fb8-91c1-ccc596286926,0,0,0,9,2,0,0,0,0,0,0,5,1,2,7,0,0,2
2230,e8c86e71-36fd-517f-8c37-84c98f38bddd,9,1,0,22,15,1,1,1,0,0,0,9,0,0,4,1,0,5
2231,499ba0b1-e81a-55c4-8f16-22150067ff71,5,1,0,6,8,0,0,0,0,0,0,4,0,0,0,0,0,5
2232,74330379-2797-5c96-ad4c-f192de598d14,60,12,2,73,57,19,2,2,1,0,0,259,7,20,34,2,0,50
2233,2402de88-15df-5ded-b9df-0fbeb914165c,15,1,1,22,31,1,0,0,0,1,0,13,1,0,6,0,0,6
2234,93c59285-0ccf-548e-b065-f8c32f00ca63,35,1,1,15,4,0,4,0,10,0,0,4,1,0,0,1,0,3
2235,b93e8904-28b7-568d-b493-411f40891553,34,0,1,41,16,1,0,0,2,0,0,19,0,0,3,0,0,14
2236,0a872f44-c38b-5dee-9801-1e25c09fc425,13,9,0,13,5,1,0,0,0,0,0,13,1,0,0,0,0,4
2237,e788f280-0615-5185-be6c-1885b5bccaf5,22,7,0,24,16,3,1,0,0,1,0,14,6,0,1,0,0,9
2238,2bbb49e4-d748-585c-8876-0fd99294e80e,43,1,0,82,14,3,3,2,0,0,0,107,3,37,35,0,0,58
2239,2674a4bb-c41e-5ba6-9223-88d86dfb10eb,7,1,1,55,4,1,0,0,0,1,0,2,0,0,0,0,0,5
2240,61725b57-f511-592c-bc77-6e07bb7ee691,9,1,1,15,7,2,0,0,0,0,0,13,2,0,0,1,0,4
2241,a575cefb-21d8-5d67-be90-1e5746f34e9f,5,1,0,76,9,4,6,1,0,3,0,21,0,3,1,0,0,3
2242,89ee64c7-53de-5d00-bc2e-e83a5d0ff5ed,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,3
2243,f4d9b694-c62a-523d-998c-8dd645d2d2cd,42,0,7,26,23,1,1,1,0,0,0,22,2,1,0,1,0,7
2244,870b12c9-99b2-5a82-9286-cf449bef3bc5,9,0,28,31,37,2,0,0,1,0,0,12,0,0,2,25,0,8
2245,f0883659-7639-5139-a1c2-e459e42d71cb,29,2,1,9,8,1,2,0,23,0,0,13,1,0,0,0,0,11
2246,12481b7d-e68b-545b-af64-0fdb847055db,15,0,7,34,11,3,4,2,0,0,0,11,17,0,1,0,0,16
2247,f12a2991-21ab-5f93-9b90-1c56692601b6,1,1,0,16,0,1,0,0,1,0,0,11,0,0,1,0,0,3
2248,60ff7f4c-d596-523b-b035-13d1abc1af36,13,0,2,23,1,0,1,0,5,0,0,29,0,0,3,0,0,3
2249,2f0d6614-4646-55ec-acb2-c8e39cc8e29b,23,1,0,12,10,4,1,1,1,0,0,16,11,0,0,1,0,4
2250,d1f76115-22e1-56bd-a7fe-b1afc943572f,38,1,2,23,24,2,0,1,1,0,0,17,0,0,1,0,0,5
2251,9eebb83f-30a4-598f-be21-49adf4083a4a,26,1,0,19,2,0,0,0,0,0,0,7,1,0,0,0,0,4
2252,a591ebd6-5868-523b-acb0-25e6a8565aa0,2,2,0,44,5,3,1,0,3,0,0,9,0,2,13,0,0,11
2253,a0b0a245-dcbb-5843-85eb-cddd09cc4c41,5,2,1,23,5,0,0,0,0,0,0,8,0,0,1,0,0,8
2254,9fdb2094-d4b0-5f24-86ea-fb136ea70e4d,9,0,0,53,5,6,3,0,6,2,1,21,2,6,21,0,0,15
2255,55ea52ae-9cd1-589d-b276-12bdbc7ce5af,8,1,7,10,7,0,1,0,0,0,0,2,0,0,0,0,0,8
2256,eb1b8d17-0671-5fef-9143-d60fdefaf45b,0,0,0,7,2,0,0,0,0,0,0,6,0,5,0,0,0,2
2257,ef59043d-ca8f-502f-9a23-8aaaaf34b51e,4,0,0,6,5,0,0,1,0,0,0,4,0,0,6,0,0,8
2258,bec61f10-c564-57e4-8d4d-0f0fbb1e7bf7,10,0,3,11,6,0,2,0,1,0,0,4,2,0,0,0,0,1
